station_id,name,lat,lon,address,nearby_distance,rental_methods,capacity,_ride_code_support,is_charging_station
7373,George St / King St E,43.6509552,-79.3707,George St / King St E,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7374,Frederick St / The Esplanade,43.6487245,-79.36839,Frederick St / The Esplanade,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7375,Front St E / Scott St,43.6476616,-79.37549,Front St E / Scott St,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",10,True,False
7376,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,Frobisher Ave / Lascelles Blvd,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7377,Balliol St / Yonge St  SMART,43.6978701,-79.39419,Balliol St / Yonge St SMART,1000.0,"['KEY', 'TRANSITCARD', 'PHONE']",20,True,False
7378,Yonge St / Davisville Ave,43.6975969,-79.39654,Yonge St / Davisville Ave,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7379,Lawton Blvd / Yonge St,43.6910667,-79.39535,Lawton Blvd / Yonge St,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7380,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,Erskine Ave / Yonge St SMART,1000.0,"['KEY', 'TRANSITCARD', 'PHONE']",16,True,False
7381,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,Roehampton Ave / Yonge St,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",35,True,False
7383,12 Harbour St,43.6425636,-79.3762,12 Harbour St,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",13,True,False
7384,Cumberland Ave / Bay St SMART,43.6704537,-79.39014,Cumberland Ave / Bay St SMART,1000.0,"['KEY', 'TRANSITCARD', 'PHONE']",9,True,False
7385,20 Charles St E,43.6691099,-79.38551,20 Charles St E,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",22,True,True
7386,D'Arcy St / McCaul St - SMART,43.655227,-79.39201,"D'Arcy St, /McCaul St. SMART",1000.0,"['KEY', 'TRANSITCARD', 'PHONE']",15,True,False
7387,Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,Mortimer Ave / Carlaw Ave SMART,1000.0,"['KEY', 'TRANSITCARD', 'PHONE']",12,True,False
7388,Broadview Subway Station,43.6772,-79.35858,Broadview Ave / Danforth Ave,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7389,College Park - Gerrard Entrance,43.658938,-79.383518,College Park- Gerrard Entrance,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",25,True,False
7391,Yonge St / Dundas Sq,43.655766,-79.3802,Yonge St / Dundas Sq,1000.0,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7395,Dentonia Park,43.694341,-79.291416,Dentonia Park Station,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7398,York St / Lake Shore Blvd W,43.641952,-79.380723,York St / Lakeshore St W - South,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7399,Lower Jarvis / Queens Quay E,43.64422,-79.36927,Lower Jarvis / Queens Quay E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7400,Polson Pier,43.641675,-79.354006,Polson Pier,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7403,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,Lascelles Blvd / Eglinton Ave W - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7404,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,Roehampton Ave / Mount Pleasant Rd - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7406,Victoria St / Queen St E,43.652822,-79.378208,Victoria St / Queen St E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7408,University Ave / Armoury St,43.65263,-79.38766,University Ave / Armoury St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7409,Isabella St / Church St,43.66834,-79.38235,Isabella St / Church St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7410,Howard St / Rose Ave,43.671278,-79.372127,Howard St / Ontario St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7411,Little Norway Park,43.635023,-79.399505,Little Norway Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",22,True,False
7412,King St W / Crawford St,43.6417852,-79.4131148,King St W / Crawford St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7414,Keele St / Annette St,43.66402,-79.46418,Keele St / Annette St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7415,Keele St / Vine Ave,43.66686,-79.46526,Keele St / Vine Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7416,Spadina Ave / Blue Jays Way,43.641705,-79.393295,Spadina Ave / Blue Jays Way,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",30,True,False
7417,King St W / Jordan St,43.648928,-79.378623,King St / Jordan St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",11,True,False
7418,College Park - Yonge St Entrance,43.65988,-79.38279,College Park - Yonge Entrance,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",25,True,False
7419,Bloor St W / Huron St,43.667023,-79.401805,Bloor St W / Huron St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7420,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,Barton St / Howland St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",19,True,False
7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,Tyndall Ave / King St W - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",16,True,False
7424,Merton St / Mount Pleasant Rd,43.697819,-79.38786,Merton St / Mount Pleasant Rd - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7425,The Queensway at South Kingsway,43.63632,-79.47307,The Queensway at South Kingsway - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7427,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,Northern Dancer Blvd / Lake Shore Blvd E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7428,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,Woodbine Ave / Lake Shore Blvd E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7429,Woodbine Subway Station,43.686442,-79.313404,Woodbine Subway Station - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",15,True,False
7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,Marilyn Bell Park Tennis Court,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7431,Gerrard St E / Leslie St,43.669813,-79.3335,Gerrard St E / Leslie St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",22,True,False
7432,Frederick St / King St E,43.651118,-79.369411,Frederick St / King St E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7433,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,Dundas St E / Boulton Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",16,True,False
7434,Via Italia / Mackay Ave,43.676697,-79.445029,Via Italia / Mackay Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",16,True,False
7435,Rushton Rd / St Clair Ave W,43.68114,-79.4277,Rushton Rd / St Clair Ave W - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",10,True,False
7437,Concord Ave / Bloor St W,43.66189,-79.42679,Concord Ave / Bloor St W - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7438,Gothic Ave / Quebec Ave,43.65389,-79.4675,High Park Subway - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7440,Martin Goodman Trail / Remembrance Dr,43.63121,-79.41414,Martin Goodman Trail / Remembrance Dr,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",26,True,False
7441,Pacific Ave / Glenlake Ave,43.65716,-79.46478,Pacific Ave / Glenlake Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7442,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,Lonsdale Rd / Spadina Rd,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7443,Dundas St E / George St,43.6574766,-79.373446,Dundas St E / George St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",25,True,False
7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,Clendenan Ave / Rowland St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",19,True,False
7445,Eastwood Rd / Coxwell Ave,43.673118,-79.318651,Eastwood Rd / Coxwell Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7446,Orchard Park,43.66908,-79.3149,Orchard Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7447,Trent Ave / Danforth Ave,43.689293,-79.295895,Trent Ave / Danforth Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7448,Goodwood Park Ct / Dentonia Park,43.694826,-79.295208,Goodwood Park Ct / Dentonia Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7449,Cosburn Ave / Cedarvale Ave,43.697139,-79.31469,Cosburn Ave / Cedarvale Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7450,Carlaw Ave / Danforth Ave,43.678285,-79.347346,Carlaw Ave / Danforth Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7451,Western Battery Rd / Pirandello St,43.640075,-79.414156,Western Battery Rd / Pirandello St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",31,True,False
7452,Bleecker St / St James Ave,43.669232,-79.374495,Bleecker St / St James Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7453,Jarvis St / Maitland Pl,43.6647688,-79.3772602,Jarvis St / Maitland Pl,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
7454,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,Pottery Rd / Lower Don River Trail - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,E.T. Seton Park (Eglinton Ave E / Leslie St),1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,Queen's Park Cres W / Hoskin Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7458,Church St / Lombard St,43.651678,-79.375233,Church St / Lombard St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
7459,St Clair Ave W / Winona Ave,43.680466,-79.432522,St Clair Ave W / Winona Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",11,True,False
7460,High Park Outdoor Pool,43.649217,-79.465319,High Park Outdoor Pool,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",26,True,False
7461,High Park Amphitheatre,43.645653,-79.464366,High Park Amphitheatre,17702.739999999998,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7462,Richmond St E / Yonge St,43.651838,-79.378743,Richmond St E / Yonge St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
7465,Russell Hill Rd / St Clair Ave W,43.685569,-79.408019,Russell Hill Rd / St Clair Ave W - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7466,Glendonwynne Ave / Bloor St W,43.65182,-79.47421,Glendonwynne Ave / Bloor St W - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7467,Lower Simcoe St / Bremner Blvd,43.64283,-79.38409,Lower Simcoe St / Bremner Blvd,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7468,Front St W / Simcoe St,43.6442,-79.38702,Front St / Simcoe St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7469,Wellington St W / York St,43.646734,-79.38301,Wellington St W / York St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7471,Lake Shore Blvd W / Louisa St,43.61868,-79.48674,Lake Shore Blvd W / Louisa St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7473,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,Adelaide St W / Strachan Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7474,Clarence Square,43.64407,-79.3929,Clarence Square,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7475,Jarvis St / Richmond St E,43.652777,-79.372637,Jarvis St / Richmond St E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7476,Symington Ave / Dupont St,43.665538,-79.451263,Symington Ave / Dupont St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7477,Antler St / Campbell Ave - SMART,43.664182,-79.449066,Antler St / Campbell Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",20,True,False
7478,Ellis Ave / The Queensway,43.63855,-79.46693,Ellis Ave / The Queensway,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7479,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,Jane St / Bloor St W (Jane Subway Station),1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7480,Neil McLellan Park,43.65143,-79.47779,Neil McLellan Park - SMART,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7483,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,Southwood Dr / Kingston Rd - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",12,True,False
7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,Briar Hill Ave / Yonge St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",16,True,False
7485,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,Blythwood Rd / Yonge St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",14,True,False
7486,Gerrard St E / Main St,43.684261,-79.299332,Gerrard St E / Main St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",22,True,False
7487,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,Eastwood Rd / Woodbine Ave,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",14,True,False
7488,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,Summerhill Ave / Maclennan Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",11,True,False
7489,Sumach St  / Queen St E,43.656638,-79.358749,Sumach St  / Queen St E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7492,324 Cherry St,43.6482995,-79.3552533,324 Cherry St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7493,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,Sackville St / Eastern Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",12,True,False
7494,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,Davenport Rd / McAlpine St - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",12,True,False
7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,Sunnyside Ave / The Queensway - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",19,True,False
7497,128 Sterling Rd - SMART,43.654004,-79.444792,128 Sterling Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",20,True,False
7501,Humberside Grounds - SMART,43.65917,-79.46997,Humberside Grounds - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",20,True,False
7502,University Ave / College St (East),43.65995,-79.38964,University Ave / College St (East),1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",14,True,False
7503,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,Gerrard St E / Malvern Ave - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",19,True,False
7504,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,Gerrard St E / Victoria Park Ave,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",16,True,False
7505,Ontario St / Adelaide St E -SMART,43.6535052,-79.3667689,Ontario St / Adelaide St E -SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",18,True,False
7506,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,Berkeley St / Adelaide St E - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",12,True,False
7508,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,Berkeley St / Dundas St E - SMART,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",19,True,False
7514,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",31,True,False
7515,Amos Waites Park,43.613606,-79.4883535,Amos Waites Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,Ripley Ave / Ormskirk Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",22,True,False
7518,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,Lake Shore Blvd W / Colborne Lodge Dr,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7519,406 Oakwood Ave,43.68827060022711,-79.43937767081853,"406 Oakwood Ave, York, ON M6E 2W3",1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7520,St Clarens Ave / Shirley St,43.6486599,-79.4376413,St Clarens Ave / Shirley Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7521,Emerson Ave / Bloor St W,43.659055,-79.440764,Emerson Ave / Bloor St W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7522,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,Wallace Ave / Pauline Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
7523,Lynn Williams St / East Liberty St - SMART,43.638925,-79.4168659,Lynn Williams St / East Liberty St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7524,Lisgar Park,43.6423847,-79.4240277,Lisgar Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7526,Bartlett Parkette,43.6702236,-79.4360232,Bartlett Parkette,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7527,Joseph J Piccininni Community Centre,43.675648,-79.4527619,Joseph J Piccininni Community Centre,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7528,Spadina Rd / Austin Terrace,43.67883,-79.408723,Spadina Rd / Austin Terrace,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
7529,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,Symington Ave / Davenport Rd,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",13,True,False
7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,Sherbourne St N / Elm Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",22,True,False
7531,541 Huron St - SMART,43.670206,-79.402643,541 Huron St,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",19,True,False
7533,Housey St / Dan Leckie Way,43.63811,-79.397877,Housey St / Dan Leckie Way,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7534,Walnut Ave / Queen St W,43.645469,-79.411084,Walnut Ave / Queen St W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",16,True,False
7536,Palmerston Ave / Dundas St W,43.651603,-79.408346,Palmerston Ave / Dundas St W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,Euclid Ave / Herrick St,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",16,True,False
7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,Vaughan Rd /Wychwood Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7539,Davisville Ave / Pailton Cres,43.69933,-79.39199,Davisville Ave / Pailton Cres,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7540,Alvin Ave / St Clair Ave E,43.68871,-79.39264,Alvin Ave / St Clair Ave E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,Bellwoods Ave / Treford Pl,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",20,True,False
7542,Queen St W / John St,43.650077,-79.391291,Queen St W / John St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7543,Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366,Nassau St / Bellvue Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7545,Baldwin St / Henry St,43.6560758,-79.393259,Baldwin St / Henry St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159,Ross St / Cecil St,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",18,True,False
7547,Orde St / McCaul St,43.6580442,-79.3927404,Orde St / McCaul St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7548,St Joseph St / Bay St - SMART,43.6658804,-79.38761010000002,St Joseph St / Bay St,1609.34,"['KEY', 'TRANSITCARD', 'PHONE']",0,True,False
7549,439 Sherbourne St,43.666051,-79.374161,439 Sherbourne St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",47,True,False
7551,The Esplanade / Hahn Pl,43.649709,-79.364184,The Esplanade / Hahn Pl,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,Lake Shore Blvd W / Thirty Ninth Street,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,Lake Shore Blvd W / Twenty Fourth St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7554,Humber College,43.5961692,-79.5160575,Humber College,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7555,Royal York Rd / Mimico Ave,43.612063,-79.496573,Royal York Rd / Mimico Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",20,True,False
7556,Windsor St / Newcastle St,43.6171635,-79.4971065,Windsor St / Newcastle St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",31,True,False
7557,The Queensway / High St,43.630874,-79.482407,The Queensway / High St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083,Berry Rd / Bell Manor Dr,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7559,Swansea Community Centre,43.6438036,-79.4770327,Swansea Community Centre,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7561,Annette St / Jane St,43.658574,-79.487246,Annette St / Jane St,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",15,True,False
7562,Priscilla  Ave / Dundas St W,43.664665,-79.489385,Priscilla  Ave / Dundas St W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7563,St Clair Ave W / Castleton Ave,43.668496,-79.485426,St Clair Ave W / Castleton Ave,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7564,Durie St / Dundas St W,43.665523,-79.484892,Durie St / Dundas St W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7565,St Clair Ave W / Gunns Rd,43.672079,-79.470171,St Clair Ave W / Gunns Rd,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",23,True,False
7566,Weston Rd / St Clair Ave W - SMART,43.673019,-79.467994,Weston Rd / St Clair Ave W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",19,True,False
7567,Weston Lions Park,43.698841,-79.519472,Weston Lions Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7568,Jameson Ave / Queen St W,43.63985,-79.43703,Jameson Ave / Queen St W,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",27,True,False
7569,Toronto Inukshuk Park,43.6323994,-79.40978179999999,Toronto Inukshuk Park,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",47,True,False
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509,Carlaw Ave / Dundas St E,1609.34,"['KEY', 'TRANSITCARD', 'CREDITCARD', 'PHONE']",17,True,False
